order_id,order_date,customer_id,customer_name,country,product_id,category,quantity,unit_price,payment_method,order_status,platform
WEB-10870,2026-05-05,CUST-370,Beth Page,UNKNOWN,PROD-058,Home,1,77.39,Credit Card,Returned,Desktop Web
WEB-10871,2026-02-27,CUST-326,Rose Rojas,IN,PROD-100,Sports,1,115.02,Credit Card,Returned,Mobile App
WEB-10872,2026-06-26,CUST-159,Elizabeth Ferguson,AU,PROD-052,Clothing,4,73.61,PayPal,Completed,Desktop Web
WEB-10873,2026-06-08,CUST-141,Catherine Griffith,FR,PROD-037,Clothing,4,21.16,UPI,Returned,Mobile Web
WEB-10874,2026-01-07,CUST-232,Julie Turner,US,PROD-009,Books,3,14.19,PayPal,Cancelled,Mobile App
WEB-10875,2026-06-18,CUST-217,Lindsey Lamb,UK,PROD-060,Sports,3,66.65,Credit Card,Completed,Mobile Web
WEB-10876,2026-01-03,CUST-342,Bryan Butler,CA,PROD-008,Home,2,192.89,UPI,Completed,Mobile App
WEB-10877,2025-09-27,CUST-198,Robyn Lambert,AU,PROD-016,Electronics,5,384.93,Credit Card,Returned,Desktop Web
WEB-10878,2026-05-09,CUST-359,Chase Bradford,CA,PROD-095,Sports,2,139.87,Credit Card,Returned,Desktop Web
WEB-10879,2026-02-13,CUST-186,Christopher Moore,AU,PROD-065,Sports,5,173.41,Debit Card,Completed,Mobile Web
WEB-10880,2026-04-22,CUST-282,Ashley Leon,DE,PROD-080,Sports,4,50.06,Debit Card,Returned,Desktop Web
WEB-10881,2026-03-24,CUST-224,Molly Steele,FR,PROD-082,Clothing,2,117.41,Credit Card,Cancelled,Mobile App
WEB-10882,2026-09-14,CUST-103,Sandra Patton,US,PROD-036,Electronics,-2,205.4,PayPal,Returned,Desktop Web
WEB-10883,2025-10-14,CUST-131,Samantha Shaffer,CA,PROD-024,Books,4,39.38,UPI,Returned,Mobile App
WEB-10884,2026-01-18,CUST-215,Jason Lee,UK,PROD-065,Sports,2,222.34,Credit Card,Returned,Desktop Web
WEB-10885,2026-02-24,CUST-203,Alicia Thompson,AU,PROD-014,Books,1,18.02,PayPal,Cancelled,Mobile Web
WEB-10886,2026-03-02,CUST-184,Jade Marquez,FR,PROD-086,Electronics,2,225.18,UPI,Completed,Mobile Web
WEB-10887,2026-07-05,CUST-150,Taylor Scott,IN,PROD-089,Books,2,21.45,Debit Card,Returned,Mobile App
WEB-10888,2026-01-13,CUST-263,Tim Schmidt,UK,PROD-075,Sports,1,169.18,Debit Card,Completed,Mobile App
WEB-10889,2026-06-09,CUST-389,Danielle Phillips,IN,PROD-057,Clothing,3,115.6,PayPal,Cancelled,Desktop Web
WEB-10890,2026-08-14,CUST-359,Grace Hunt,CA,PROD-036,Electronics,2,365.8,Credit Card,Cancelled,Mobile Web
WEB-10891,2025-12-26,CUST-283,Mark Gonzalez,UK,PROD-033,Home,2,107.65,UPI,Cancelled,Mobile Web
WEB-10892,2025-12-19,CUST-149,Kelly Wang,FR,PROD-029,Books,4,35.28,PayPal,Returned,Mobile App
WEB-10893,2026-04-19,CUST-324,Denise Alvarez,CA,PROD-075,Sports,4,109.36,PayPal,Cancelled,Desktop Web
WEB-10894,2026-03-18,CUST-152,Erik Marquez,FR,PROD-044,Books,3,41.72,Debit Card,Returned,Mobile App
WEB-10895,2025-12-04,CUST-322,Andrea Willis,CA,PROD-061,Electronics,5,154.52,UPI,Cancelled,Mobile App
WEB-10896,2026-06-29,CUST-360,Steven Thomas,AU,PROD-053,Home,3,74.48,Credit Card,Returned,Mobile Web
WEB-10897,2026-07-06,CUST-266,William Scott,CA,PROD-039,Books,2,28.94,Credit Card,Cancelled,Mobile App
WEB-10898,2025-11-22,CUST-226,Jennifer Brown,DE,PROD-069,Books,1,44.48,Credit Card,Completed,Mobile App
WEB-10899,2026-04-07,CUST-151,Shane Sutton,IN,PROD-055,Sports,4,176.51,PayPal,Cancelled,Desktop Web
WEB-10900,2025-12-09,CUST-274,David Rice,US,PROD-021,Electronics,3,179.99,UPI,Cancelled,Desktop Web
WEB-10901,2026-07-27,CUST-305,Pamela Lee,AU,PROD-091,Electronics,1,760.68,UPI,Returned,Desktop Web
WEB-10902,2026-06-09,CUST-145,Samantha Rodriguez,FR,PROD-059,Books,5,16.05,UPI,Cancelled,Desktop Web
WEB-10903,2026-10-27,CUST-185,Michael Haney,CA,PROD-057,Clothing,3,32.61,Credit Card,Cancelled,Mobile Web
WEB-10904,2025-11-12,CUST-347,Amy Shields,US,PROD-063,Home,2,124.61,Credit Card,Completed,Mobile Web
WEB-10905,2026-08-16,CUST-305,Stephanie York,DE,PROD-067,Clothing,2,84.63,Debit Card,Completed,Mobile Web
WEB-10906,2025-11-28,CUST-343,Brandon Martinez,CA,PROD-057,Clothing,2,38.29,Credit Card,Cancelled,Desktop Web
WEB-10907,2026-07-11,CUST-275,Timothy Edwards,IN,PROD-053,Home,-4,91.04,Credit Card,Completed,Mobile App
WEB-10908,2025-11-27,CUST-211,Jacob Johnson,IN,PROD-097,Clothing,2,103.84,UPI,Completed,Mobile App
WEB-10909,2026-09-07,CUST-185,Courtney Wagner,IN,PROD-042,Clothing,5,63.95,PayPal,Cancelled,Mobile App
WEB-10910,2026-01-06,CUST-199,Christopher Wiley,DE,PROD-022,Clothing,2,25.77,PayPal,Returned,Mobile App
WEB-10911,2026-07-16,CUST-266,Crystal Smith,CA,PROD-057,Clothing,4,31.82,Credit Card,Cancelled,Mobile App
WEB-10912,2025-09-23,CUST-229,Matthew Jackson,UK,PROD-045,Sports,5,171.56,PayPal,Cancelled,Mobile Web
WEB-10913,2025-12-16,CUST-358,Ashley Glenn,UK,PROD-083,Home,5,119.24,UPI,Completed,Mobile App
WEB-10914,2026-04-17,CUST-385,Jeanette Smith,AU,PROD-041,Electronics,1,289.58,PayPal,Returned,Mobile App
WEB-10915,2026-02-07,CUST-128,Angie Lee,UK,PROD-051,Electronics,2,467.54,UPI,Cancelled,Mobile Web
WEB-10916,2025-10-18,CUST-200,Linda Gordon,CA,PROD-089,Books,5,33.93,Debit Card,Completed,Mobile App
WEB-10917,2026-08-26,CUST-229,Jordan Boyle,US,PROD-051,Electronics,4,441.25,UPI,Cancelled,Desktop Web
WEB-10918,2025-12-31,CUST-146,Danielle Frey,DE,PROD-059,Books,1,28.67,Debit Card,Completed,Mobile App
WEB-10919,2026-04-24,CUST-145,Robin Sheppard,UK,PROD-030,Sports,3,209.88,UPI,Cancelled,Desktop Web
WEB-10920,2026-08-26,CUST-398,John Harris,FR,PROD-043,Home,4,176.58,PayPal,Cancelled,Mobile Web
WEB-10921,2026-06-02,CUST-278,Jennifer Hill,IN,PROD-005,Sports,3,102.1,UPI,Completed,Mobile App
WEB-10922,2026-02-22,CUST-298,Benjamin Adams,DE,PROD-088,Home,4,183.16,PayPal,Cancelled,Mobile Web
WEB-10923,2026-01-01,CUST-160,Mrs. Mary Powers,UK,PROD-023,Home,5,194.63,Credit Card,Completed,Mobile App
WEB-10924,2026-05-10,CUST-329,Mary Murray,FR,PROD-097,Clothing,5,28.83,Debit Card,Completed,Mobile App
WEB-10925,2026-09-08,CUST-153,Dorothy Fleming,IN,PROD-099,Books,2,8.43,UPI,Cancelled,Mobile App
WEB-10926,2026-07-22,CUST-112,Ryan Adkins,FR,PROD-065,Sports,4,164.65,PayPal,Cancelled,Desktop Web
WEB-10927,2025-09-28,CUST-358,Wanda Torres,IN,PROD-076,Electronics,3,446.62,Debit Card,Completed,Mobile App
WEB-10928,2026-02-04,CUST-126,Phillip Cruz,CA,PROD-006,Electronics,1,288.08,UPI,Completed,Desktop Web
WEB-10929,2025-11-02,CUST-261,Shelby Serrano,IN,PROD-014,Books,1,29.08,UPI,Completed,Mobile Web
WEB-10930,2026-05-13,CUST-277,Martin Mcguire,CA,PROD-084,Books,5,14.97,PayPal,Completed,Mobile App
WEB-10931,2026-08-10,CUST-207,Kimberly Santos,US,PROD-077,Clothing,4,54.96,Credit Card,Cancelled,Desktop Web
WEB-10932,2025-09-21,CUST-262,Justin Summers,FR,PROD-017,Clothing,4,102.1,Debit Card,Completed,Mobile App
WEB-10933,2025-11-08,CUST-277,William Harrison,AU,PROD-051,Electronics,3,297.24,Credit Card,Completed,Mobile Web
WEB-10934,2026-07-04,CUST-101,Penny Boyd,IN,PROD-084,Books,3,9.08,PayPal,Returned,Desktop Web
WEB-10935,2026-10-25,CUST-328,John Williams,AU,PROD-097,Clothing,2,119.47,Debit Card,Completed,Mobile App
WEB-10936,2026-06-17,,Jessica Simpson,CA,PROD-050,Sports,1,192.15,UPI,Completed,Mobile Web
WEB-10937,2025-09-21,CUST-249,Jimmy Jones,FR,PROD-045,Sports,4,215.02,PayPal,Completed,Mobile Web
WEB-10938,2025-10-29,CUST-339,Mr. Robert Rodriguez,CA,PROD-055,Sports,-4,198.73,UPI,Completed,Desktop Web
WEB-10939,2025-11-04,CUST-282,Dr. Brian Lopez,US,PROD-077,Clothing,3,39.13,PayPal,Completed,Mobile Web
WEB-10940,2026-02-02,CUST-260,Nichole Mckinney,UK,PROD-054,Books,2,12.72,UPI,Returned,Desktop Web
WEB-10941,2026-01-26,CUST-209,Kimberly Murphy,AU,PROD-088,Home,2,84.74,UPI,Cancelled,Desktop Web
WEB-10942,2025-10-20,CUST-184,Mrs. Stephanie Rodriguez,US,PROD-012,Clothing,5,55.29,Credit Card,Cancelled,Mobile Web
WEB-10943,2026-05-15,CUST-229,Sharon Cruz,CA,PROD-030,Sports,2,194.93,PayPal,Cancelled,Desktop Web
WEB-10944,2026-02-11,CUST-132,Amy Romero,DE,PROD-086,Electronics,1,473.28,Debit Card,Completed,Mobile App
WEB-10945,2026-03-16,CUST-338,James Jefferson,UK,PROD-088,Home,5,135.62,Credit Card,Cancelled,Desktop Web
WEB-10946,2025-10-27,CUST-178,Jessica Day,AU,PROD-089,Books,1,37.18,UPI,Completed,Mobile Web
WEB-10947,2026-08-03,,Katie Washington,IN,PROD-091,Electronics,4,569.22,Debit Card,Returned,Mobile Web
WEB-10948,2025-12-09,CUST-253,Connie Charles,UK,PROD-029,Books,2,26.24,Credit Card,Completed,Desktop Web
WEB-10949,2026-08-16,CUST-201,Mary Crawford,UK,PROD-022,Clothing,3,116.9,Debit Card,Returned,Mobile App
WEB-10950,2026-04-03,CUST-350,Jeremy Miller,AU,PROD-014,Books,4,37.56,PayPal,Completed,Desktop Web
WEB-10951,2026-04-17,CUST-381,Sharon Davidson,FR,PROD-084,Books,1,17.49,Credit Card,Returned,Desktop Web
WEB-10952,2026-01-12,CUST-169,Mr. Brian Maxwell DDS,UK,PROD-010,Sports,5,210.1,Credit Card,Completed,Desktop Web
WEB-10953,2026-02-17,CUST-134,Andrea Gutierrez,IN,PROD-067,Clothing,4,65.29,Debit Card,Cancelled,Mobile Web
WEB-10954,2026-05-03,CUST-352,Heather Rodriguez,FR,PROD-052,Clothing,3,103.63,PayPal,Returned,Mobile App
WEB-10955,2026-07-08,CUST-272,Todd Mccarthy,AU,PROD-070,Sports,1,267.92,Credit Card,Returned,Mobile Web
WEB-10956,2025-11-06,CUST-366,Larry Watson,IN,PROD-077,Clothing,4,53.28,PayPal,Completed,Mobile Web
WEB-10957,2026-06-02,CUST-323,Jenna Jones,CA,PROD-070,Sports,1,112.49,Debit Card,Cancelled,Mobile Web
WEB-10958,2026-09-04,CUST-152,Justin Stone,US,PROD-083,Home,2,148.82,UPI,Returned,Mobile Web
WEB-10959,2026-09-06,CUST-346,Billy Anderson,AU,PROD-066,Electronics,4,182.74,Credit Card,Completed,Mobile Web
WEB-10960,2025-12-29,CUST-252,Jennifer Smith,IN,PROD-083,Home,3,23.65,Debit Card,Returned,Desktop Web
WEB-10961,2026-02-02,CUST-161,Nicole Riley,IN,PROD-002,Clothing,5,18.47,Credit Card,Cancelled,Mobile Web
WEB-10962,2025-09-25,CUST-300,Melissa Hernandez,DE,PROD-041,Electronics,4,150.57,Credit Card,Cancelled,Desktop Web
WEB-10963,2026-01-16,CUST-274,Caleb Gonzalez,FR,PROD-004,Books,1,21.66,Debit Card,Cancelled,Mobile App
WEB-10964,2025-11-30,CUST-241,Bryan Harvey,UK,PROD-076,Electronics,2,-66.69,Debit Card,Returned,Mobile Web
WEB-10965,2026-01-02,CUST-160,Kelly Sanchez,DE,PROD-026,Electronics,5,368.78,UPI,Returned,Mobile App
WEB-10966,2025-10-25,CUST-289,Martin Watson,US,PROD-079,Books,4,22.2,PayPal,Returned,Desktop Web
WEB-10967,2026-07-17,CUST-270,Brian Larsen,AU,PROD-062,Clothing,3,118.62,Debit Card,Returned,Mobile App
WEB-10968,2026-04-27,CUST-376,Jeffrey Davis,IN,PROD-004,Books,3,24.24,Debit Card,Cancelled,Mobile App
WEB-10969,2025-09-24,CUST-225,Andrew Schmidt,UNKNOWN,PROD-019,Books,2,-96.59,UPI,Returned,Mobile App
WEB-10970,2025-11-27,CUST-128,David Smith,IN,PROD-052,Clothing,4,75.03,UPI,Returned,Desktop Web
WEB-10971,2025-09-25,CUST-157,Terry Soto,AU,PROD-091,Electronics,2,258.0,Debit Card,Completed,Mobile Web
WEB-10972,2026-08-28,CUST-400,Angela Massey,DE,PROD-090,Sports,5,241.06,PayPal,Cancelled,Desktop Web
WEB-10973,2026-05-09,CUST-366,William Vega,IN,PROD-036,Electronics,5,643.16,PayPal,Returned,Desktop Web
WEB-10974,2026-01-24,CUST-180,Mary Coffey DDS,UK,PROD-080,Sports,2,41.82,Debit Card,Cancelled,Desktop Web
WEB-10975,2026-01-18,CUST-229,Michael Chambers,AU,PROD-005,Sports,2,147.42,PayPal,Returned,Mobile App
WEB-10976,2025-12-26,CUST-322,Yvonne Palmer,UK,PROD-091,Electronics,2,597.92,UPI,Returned,Mobile App
WEB-10977,2026-07-05,CUST-242,James Brooks,FR,PROD-042,Clothing,3,106.81,Credit Card,Completed,Mobile App
WEB-10978,2025-12-17,CUST-385,William Hunt,AU,PROD-012,Clothing,2,72.49,UPI,Returned,Desktop Web
WEB-10979,2025-12-27,CUST-233,Monica Wright,UK,PROD-037,Clothing,3,37.01,Debit Card,Cancelled,Mobile App
WEB-10980,2026-06-27,CUST-107,Kirk Bennett,UK,PROD-017,Clothing,4,45.06,Credit Card,Returned,Desktop Web
WEB-10981,2025-11-27,CUST-214,Brian Hayes,AU,PROD-024,Books,4,8.39,Debit Card,Cancelled,Desktop Web
WEB-10982,2026-02-13,CUST-365,Christopher Rodriguez,CA,PROD-070,Sports,5,129.34,UPI,Completed,Mobile App
WEB-10983,2026-10-17,CUST-155,Richard Robles,DE,PROD-056,Electronics,2,746.89,UPI,Cancelled,Desktop Web
WEB-10984,2026-04-01,CUST-212,Jacob Hicks,UK,PROD-019,Books,3,36.82,UPI,Completed,Mobile App
WEB-10985,2025-11-13,CUST-158,Madison Montoya,AU,PROD-081,Electronics,5,487.74,UPI,Returned,Desktop Web
WEB-10986,2026-08-20,CUST-366,Jonathan Le,FR,PROD-080,Sports,5,48.5,Debit Card,Cancelled,Mobile Web
WEB-10987,2026-07-15,CUST-200,Heather Gordon,FR,PROD-069,Books,3,9.45,UPI,Returned,Desktop Web
WEB-10988,2026-02-07,CUST-180,Laura Shaw,UK,PROD-015,Sports,3,42.53,Debit Card,Returned,Mobile Web
WEB-10989,2026-08-07,CUST-232,Nicole Castro,IN,PROD-098,Home,3,87.17,UPI,Returned,Mobile Web
WEB-10990,2026-05-12,CUST-313,Jeffery Franco,US,PROD-050,Sports,3,253.96,UPI,Returned,Mobile Web
WEB-10991,2026-05-22,CUST-240,John Wilson,IN,PROD-016,Electronics,5,443.1,PayPal,Returned,Mobile Web
WEB-10992,2026-02-22,CUST-343,Sarah Vaughn,AU,PROD-026,Electronics,3,401.16,Credit Card,Completed,Mobile Web
WEB-10993,2026-03-23,CUST-225,Michael Smith,UK,PROD-056,Electronics,4,763.14,Debit Card,Completed,Desktop Web
WEB-10994,2025-10-15,CUST-209,Colleen Aguilar,UK,PROD-043,Home,4,170.68,UPI,Completed,Mobile Web
WEB-10995,2026-04-11,CUST-400,Andrew Harrison,DE,PROD-029,Books,1,37.9,PayPal,Cancelled,Mobile Web
WEB-10996,2026-02-13,CUST-151,Erin Williams,DE,PROD-039,Books,5,16.67,Debit Card,Completed,Desktop Web
WEB-10997,2026-02-21,CUST-276,Lisa Rollins,IN,PROD-058,Home,4,38.25,Debit Card,Completed,Mobile Web
WEB-10998,2025-10-11,CUST-278,Richard Humphrey,CA,PROD-009,Books,2,8.86,PayPal,Cancelled,Desktop Web
WEB-10999,2026-01-14,CUST-272,Monica Kelly,FR,PROD-087,Clothing,2,97.46,Debit Card,Cancelled,Mobile Web
WEB-11000,2025-09-19,CUST-235,Michelle Taylor,DE,PROD-046,Electronics,1,59.85,PayPal,Cancelled,Mobile App
WEB-11001,2026-01-09,CUST-301,Roy Daugherty,UK,PROD-035,Sports,4,65.51,Debit Card,Completed,Mobile App
WEB-11002,2026-03-10,CUST-261,Victor Long,FR,PROD-046,Electronics,3,454.06,PayPal,Completed,Desktop Web
WEB-11003,2026-03-06,CUST-306,Gwendolyn Franklin,FR,PROD-085,Sports,1,153.4,PayPal,Completed,Mobile App
WEB-11004,2026-05-18,CUST-216,Warren Wilkinson,DE,PROD-005,Sports,1,94.22,Credit Card,Cancelled,Desktop Web
WEB-11005,2025-10-16,CUST-290,James Willis,IN,PROD-039,Books,4,33.0,Debit Card,Completed,Desktop Web
WEB-11006,2025-10-29,CUST-139,Lisa Hall,DE,PROD-001,Electronics,1,67.71,Credit Card,Cancelled,Mobile Web
WEB-11007,2026-04-11,CUST-181,John Schmidt,DE,PROD-020,Sports,1,186.68,PayPal,Completed,Mobile Web
WEB-11008,2026-08-24,CUST-258,Stephanie Downs,CA,PROD-021,Electronics,3,724.77,PayPal,Completed,Mobile Web
WEB-11009,2026-05-23,CUST-315,Anthony Patterson,IN,PROD-028,Home,1,41.67,UPI,Completed,Mobile App
WEB-11010,2026-09-05,CUST-356,Shelly Gallagher,FR,PROD-069,Books,1,29.6,UPI,Returned,Mobile Web
WEB-11011,2026-02-06,CUST-353,Corey Gutierrez,UK,PROD-053,Home,1,144.82,Credit Card,Cancelled,Desktop Web
WEB-11012,2026-06-13,CUST-291,William Wood,IN,PROD-017,Clothing,1,61.69,Debit Card,Returned,Desktop Web
WEB-11013,2026-09-04,CUST-393,William Rose,US,PROD-020,Sports,4,80.63,PayPal,Returned,Mobile App
WEB-11014,2026-02-21,CUST-104,Jacqueline Jones,US,PROD-055,Sports,3,189.05,UPI,Completed,Mobile Web
WEB-11015,2025-12-16,CUST-172,Dean Harris,DE,PROD-059,Books,5,43.22,UPI,Cancelled,Desktop Web
WEB-11016,2025-11-22,CUST-314,John Perez,IN,PROD-012,Clothing,1,28.73,UPI,Completed,Mobile Web
WEB-11017,2026-01-21,CUST-327,Julie Williams,CA,PROD-072,Clothing,3,55.09,Debit Card,Completed,Mobile App
WEB-11018,2026-03-13,CUST-224,Sherry Cox,UK,PROD-007,Clothing,2,88.21,Credit Card,Cancelled,Desktop Web
WEB-11019,2025-12-17,CUST-187,Ashley Castro,FR,PROD-023,Home,3,44.15,PayPal,Returned,Mobile Web
WEB-11020,2026-07-23,CUST-201,Alexis Gross,DE,PROD-078,Home,4,145.55,Debit Card,Returned,Desktop Web
WEB-11021,2025-09-20,CUST-261,Katherine Durham,IN,PROD-037,Clothing,5,49.62,Credit Card,Completed,Mobile App
WEB-11022,2025-10-07,CUST-198,Nicholas Robbins,UK,PROD-068,Home,1,117.04,Credit Card,Completed,Desktop Web
WEB-11023,2026-06-18,CUST-370,Michael Jarvis,CA,PROD-074,Books,1,18.28,Credit Card,Completed,Mobile App
WEB-10001,2025-12-16,CUST-309,James Matthews,UK,PROD-058,Home,3,43.34,Debit Card,Completed,Desktop Web
WEB-11025,2025-10-08,CUST-129,Teresa Francis,CA,PROD-001,Electronics,2,776.84,Debit Card,Cancelled,Desktop Web
WEB-11026,2025-12-25,CUST-123,Ann Armstrong,FR,PROD-001,Electronics,4,671.81,Credit Card,Completed,Mobile Web
WEB-11027,2026-03-30,CUST-156,Ray Ellis,DE,PROD-070,Sports,2,244.83,PayPal,Cancelled,Desktop Web
WEB-11028,2026-01-06,CUST-166,Holly Bradley,UK,PROD-044,Books,2,31.23,Credit Card,Returned,Desktop Web
WEB-11029,2026-06-18,CUST-287,Dr. Amanda Young,DE,PROD-028,Home,4,92.83,Credit Card,Returned,Mobile App
WEB-11030,2026-08-05,CUST-220,Karen Hernandez,DE,PROD-066,Electronics,5,280.37,PayPal,Cancelled,Mobile App
WEB-11031,2026-06-21,CUST-280,Eduardo Washington,FR,PROD-077,Clothing,1,21.76,Debit Card,Cancelled,Mobile Web
WEB-11032,2026-02-22,CUST-377,Jamie Rivera,CA,PROD-095,Sports,2,254.53,Debit Card,Returned,Mobile App
WEB-11033,2025-12-29,CUST-256,Jennifer Yang,IN,PROD-066,Electronics,5,168.4,UPI,Completed,Mobile Web
WEB-11034,2026-08-09,CUST-118,Louis Moore,AU,PROD-053,Home,4,227.81,PayPal,Completed,Mobile App
WEB-11035,2026-09-11,CUST-161,Maria Bailey,IN,PROD-063,Home,-2,245.95,PayPal,Returned,Desktop Web
WEB-11036,2026-09-07,CUST-151,Micheal Wright,IN,PROD-030,Sports,1,255.38,UPI,Cancelled,Mobile Web
WEB-11037,2026-04-19,CUST-194,Matthew Ortiz,AU,PROD-083,Home,2,245.31,PayPal,Completed,Desktop Web
WEB-11038,2025-12-10,CUST-243,Olivia Walters,FR,PROD-042,Clothing,4,32.07,Credit Card,Completed,Mobile App
WEB-11039,2025-11-10,CUST-219,Timothy Smith,AU,PROD-044,Books,3,8.18,Debit Card,Returned,Desktop Web
WEB-11040,2026-02-13,CUST-118,Bryan Taylor DVM,FR,PROD-005,Sports,3,-93.5,UPI,Completed,Mobile App
WEB-11041,2026-08-20,CUST-279,Andrew Davis,CA,PROD-006,Electronics,3,212.54,PayPal,Returned,Desktop Web
WEB-11042,2026-09-08,CUST-340,Theresa Williamson,IN,PROD-023,Home,2,91.81,PayPal,Returned,Desktop Web
WEB-11043,2025-10-20,CUST-372,Robert Mcmahon,IN,PROD-018,Home,5,29.57,UPI,Cancelled,Mobile Web
WEB-11044,2025-09-20,CUST-107,Gina Lopez,DE,PROD-032,Clothing,4,44.33,Debit Card,Returned,Desktop Web
WEB-11045,2025-11-01,CUST-264,Heather Massey,UK,PROD-073,Home,1,-86.77,Debit Card,Cancelled,Mobile App
WEB-11046,2025-10-07,CUST-104,Jeffery Hansen,US,PROD-042,Clothing,3,65.44,PayPal,Cancelled,Desktop Web
WEB-11047,2026-07-30,CUST-249,Kevin Garcia,FR,PROD-044,Books,4,41.61,UPI,Completed,Mobile App
WEB-11048,2025-12-03,CUST-342,Richard Turner,UK,PROD-026,Electronics,4,292.73,Credit Card,Completed,Mobile Web
WEB-11049,2026-05-29,CUST-399,Robert Willis,IN,PROD-077,Clothing,4,53.78,PayPal,Cancelled,Mobile Web
WEB-11050,2026-04-14,CUST-203,Allen Harris,DE,PROD-069,Books,3,33.65,UPI,Returned,Desktop Web
WEB-11051,2026-04-16,CUST-384,Jackson Willis,IN,PROD-078,Home,4,102.09,Credit Card,Completed,Desktop Web
WEB-11052,2025-09-15,CUST-335,Jean Aguirre,FR,PROD-057,Clothing,3,91.72,Debit Card,Completed,Desktop Web
WEB-11053,2026-08-25,CUST-215,Connor Coleman,AU,PROD-042,Clothing,2,21.37,UPI,Returned,Mobile App
WEB-11054,2026-01-06,CUST-360,Connie Anderson,CA,PROD-071,Electronics,1,267.75,Credit Card,Completed,Mobile Web
WEB-11055,2026-02-14,CUST-248,Jill Zimmerman,UK,PROD-058,Home,5,186.9,PayPal,Returned,Mobile App
WEB-11056,2026-04-15,CUST-295,Kelsey Watson,FR,PROD-069,Books,1,38.14,PayPal,Completed,Desktop Web
WEB-11057,2026-04-03,CUST-100,Amanda Wheeler,DE,PROD-078,Home,2,147.08,PayPal,Returned,Desktop Web
WEB-11058,2026-05-16,CUST-327,Cheryl Murphy,DE,PROD-024,Books,1,38.02,Credit Card,Completed,Desktop Web
WEB-11059,2026-05-26,CUST-331,Jessica Durham,UK,PROD-082,Clothing,1,98.38,Credit Card,Cancelled,Mobile App
WEB-11060,2025-09-15,CUST-269,Megan Mathews,CA,PROD-087,Clothing,2,104.92,UPI,Returned,Desktop Web
WEB-11061,2026-04-27,CUST-232,Miss Katelyn Marshall,DE,PROD-028,Home,1,64.23,UPI,Completed,Mobile App
WEB-11062,2025-12-12,CUST-308,Janice Leblanc,IN,PROD-048,Home,4,164.14,Credit Card,Returned,Mobile App
WEB-11063,2026-05-30,CUST-117,Nathan Johnson,AU,PROD-085,Sports,4,118.16,UPI,Completed,Desktop Web
WEB-11064,2026-01-08,CUST-276,Adam Foster,UK,PROD-058,Home,2,119.3,UPI,Completed,Mobile App
WEB-11065,2026-01-25,,Julie Anderson,AU,PROD-056,Electronics,4,598.03,Debit Card,Returned,Mobile App
WEB-11066,2025-09-18,CUST-162,Michael Brown,US,PROD-041,Electronics,4,745.98,Debit Card,Returned,Desktop Web
WEB-11067,2026-06-22,CUST-192,Beth Roberts,DE,PROD-021,Electronics,5,780.1,UPI,Completed,Mobile App
WEB-11068,2026-02-22,CUST-336,Scott Brown,UK,PROD-039,Books,5,21.64,Credit Card,Cancelled,Mobile Web
WEB-11069,2026-05-16,CUST-208,Patricia Hurley,UK,PROD-021,Electronics,2,755.32,Credit Card,Cancelled,Desktop Web
WEB-11070,2026-01-21,CUST-218,Timothy Lee,DE,PROD-059,Books,2,36.35,Credit Card,Cancelled,Desktop Web
WEB-11071,2025-11-21,CUST-159,Paula Andersen,AU,PROD-086,Electronics,4,372.42,Credit Card,Cancelled,Mobile App
WEB-11072,2026-06-06,CUST-264,Michelle Rivers,FR,PROD-006,Electronics,2,786.34,UPI,Returned,Desktop Web
WEB-11073,2026-01-20,CUST-131,Terri Kirby,US,PROD-032,Clothing,2,21.82,Debit Card,Completed,Desktop Web
WEB-11074,2026-05-05,CUST-208,William Williams Jr.,CA,PROD-005,Sports,2,216.79,PayPal,Returned,Mobile Web
WEB-11075,2026-11-07,CUST-272,Andrew Crawford,IN,PROD-079,Books,2,18.45,UPI,Returned,Mobile App
WEB-11076,2025-11-14,CUST-276,Adriana Smith,IN,PROD-053,Home,4,33.3,Credit Card,Completed,Mobile Web
WEB-11077,2026-03-27,CUST-143,Jesse Jordan,FR,PROD-062,Clothing,4,89.06,UPI,Returned,Desktop Web
WEB-11078,2026-02-22,CUST-183,Brenda Torres,IN,PROD-008,Home,2,87.01,PayPal,Returned,Mobile Web
WEB-11079,2026-03-14,CUST-254,Jessica Johnson,FR,PROD-029,Books,4,41.49,Debit Card,Completed,Mobile Web
WEB-11080,2025-12-16,CUST-388,Richard Harvey,US,PROD-031,Electronics,1,97.1,UPI,Returned,Mobile App
WEB-11081,2026-09-06,CUST-127,Steve Williams,FR,PROD-012,Clothing,1,79.76,Debit Card,Returned,Mobile App
WEB-11082,2026-08-25,CUST-386,Gregg Gordon,IN,PROD-039,Books,3,19.02,UPI,Returned,Desktop Web
WEB-11083,2026-01-19,CUST-153,Anthony Perez,AU,PROD-036,Electronics,1,63.72,UPI,Cancelled,Mobile Web
WEB-11084,2026-06-03,CUST-234,Kristen Mitchell,IN,PROD-066,Electronics,4,737.12,Credit Card,Returned,Mobile App
WEB-11085,2026-08-27,CUST-191,George Garcia,FR,PROD-098,Home,3,167.56,Credit Card,Completed,Mobile App
WEB-11086,2026-08-05,CUST-191,Elizabeth Stone,DE,PROD-033,Home,1,141.54,PayPal,Cancelled,Desktop Web
WEB-11087,2026-03-11,CUST-331,Kimberly Thomas,UK,PROD-022,Clothing,1,26.86,UPI,Cancelled,Mobile App
